Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8086332k(4441492k free), swap 16212796k(12109760k free)
CommandLine flags: -XX:InitialHeapSize=129381312 -XX:MaxHeapSize=4284481536 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2020-10-27T01:38:18.677+0800: 0.636: [GC (Allocation Failure) 2020-10-27T01:38:18.677+0800: 0.637: [DefNew: 33856K->3446K(38080K), 0.0095372 secs] 33856K->3446K(122752K), 0.0097165 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:21.230+0800: 3.196: [GC (Allocation Failure) 2020-10-27T01:38:21.230+0800: 3.196: [DefNew: 35088K->2453K(38144K), 0.0089649 secs] 43691K->11056K(122816K), 0.0090320 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:21.933+0800: 3.905: [GC (Allocation Failure) 2020-10-27T01:38:21.933+0800: 3.905: [DefNew: 36373K->4223K(38144K), 0.0160952 secs] 44976K->15744K(122816K), 0.0161676 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2020-10-27T01:38:22.280+0800: 4.239: [GC (Allocation Failure) 2020-10-27T01:38:22.280+0800: 4.239: [DefNew: 38143K->1875K(38144K), 0.0118557 secs] 49664K->17601K(122816K), 0.0119352 secs] [Times: user=0.03 sys=0.01, real=0.01 secs] 
2020-10-27T01:38:22.463+0800: 4.423: [GC (Allocation Failure) 2020-10-27T01:38:22.463+0800: 4.423: [DefNew: 35795K->1996K(38144K), 0.0058952 secs] 51521K->17721K(122816K), 0.0059652 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:22.654+0800: 4.614: [GC (Allocation Failure) 2020-10-27T01:38:22.655+0800: 4.614: [DefNew: 35916K->2942K(38144K), 0.0088283 secs] 51641K->18668K(122816K), 0.0089775 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:22.878+0800: 4.837: [GC (Allocation Failure) 2020-10-27T01:38:22.878+0800: 4.837: [DefNew: 36862K->3491K(38144K), 0.0145649 secs] 52588K->20217K(122816K), 0.0146474 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:23.158+0800: 5.117: [GC (Allocation Failure) 2020-10-27T01:38:23.158+0800: 5.117: [DefNew: 37411K->2174K(38144K), 0.0134739 secs] 54137K->20532K(122816K), 0.0135824 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:29.289+0800: 11.248: [GC (Allocation Failure) 2020-10-27T01:38:29.289+0800: 11.248: [DefNew: 36094K->1995K(38144K), 0.0081613 secs] 54452K->21336K(122816K), 0.0082295 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:29.305+0800: 11.264: [Full GC (Metadata GC Threshold) 2020-10-27T01:38:29.305+0800: 11.264: [Tenured: 19340K->20802K(84672K), 0.0512961 secs] 25407K->20802K(122816K), [Metaspace: 33819K->33819K(1079296K)], 0.0513771 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2020-10-27T01:38:30.368+0800: 12.327: [GC (Allocation Failure) 2020-10-27T01:38:30.368+0800: 12.327: [DefNew: 33920K->2695K(38144K), 0.0086609 secs] 54722K->23497K(122816K), 0.0087741 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:32.379+0800: 14.339: [GC (Allocation Failure) 2020-10-27T01:38:32.379+0800: 14.339: [DefNew: 36615K->44K(38144K), 0.0085416 secs] 57417K->22981K(122816K), 0.0086362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:34.813+0800: 16.783: [GC (Allocation Failure) 2020-10-27T01:38:34.813+0800: 16.783: [DefNew: 33964K->96K(38144K), 0.0034672 secs] 56901K->23033K(122816K), 0.0035675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:36.362+0800: 18.321: [GC (Allocation Failure) 2020-10-27T01:38:36.362+0800: 18.321: [DefNew: 34016K->101K(38144K), 0.0039461 secs] 56953K->23038K(122816K), 0.0040459 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:37.588+0800: 19.547: [GC (Allocation Failure) 2020-10-27T01:38:37.588+0800: 19.547: [DefNew: 34021K->97K(38144K), 0.0038898 secs] 56958K->23034K(122816K), 0.0039869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:38.940+0800: 20.899: [GC (Allocation Failure) 2020-10-27T01:38:38.940+0800: 20.899: [DefNew: 34017K->125K(38144K), 0.0035762 secs] 56954K->23062K(122816K), 0.0036794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:39.911+0800: 21.878: [GC (Allocation Failure) 2020-10-27T01:38:39.911+0800: 21.878: [DefNew: 34045K->156K(38144K), 0.0038712 secs] 56982K->23094K(122816K), 0.0039689 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:40.859+0800: 22.818: [GC (Allocation Failure) 2020-10-27T01:38:40.859+0800: 22.818: [DefNew: 34076K->162K(38144K), 0.0038380 secs] 57014K->23100K(122816K), 0.0039295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:41.353+0800: 23.312: [GC (Allocation Failure) 2020-10-27T01:38:41.353+0800: 23.312: [DefNew: 34082K->151K(38144K), 0.0033945 secs] 57020K->23088K(122816K), 0.0034845 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:41.869+0800: 23.838: [GC (Allocation Failure) 2020-10-27T01:38:41.869+0800: 23.838: [DefNew: 34071K->144K(38144K), 0.0041423 secs] 57008K->23081K(122816K), 0.0042328 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:42.357+0800: 24.328: [GC (Allocation Failure) 2020-10-27T01:38:42.357+0800: 24.328: [DefNew: 34060K->143K(38144K), 0.0042960 secs] 56997K->23080K(122816K), 0.0044049 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T01:38:42.841+0800: 24.810: [GC (Allocation Failure) 2020-10-27T01:38:42.841+0800: 24.810: [DefNew: 34063K->147K(38144K), 0.0036053 secs] 57000K->23084K(122816K), 0.0037045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:43.339+0800: 25.301: [GC (Allocation Failure) 2020-10-27T01:38:43.339+0800: 25.301: [DefNew: 34067K->143K(38144K), 0.0038200 secs] 57004K->23080K(122816K), 0.0039165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:43.839+0800: 25.813: [GC (Allocation Failure) 2020-10-27T01:38:43.839+0800: 25.813: [DefNew: 34063K->142K(38144K), 0.0037594 secs] 57000K->23080K(122816K), 0.0038640 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2020-10-27T01:38:44.343+0800: 26.302: [GC (Allocation Failure) 2020-10-27T01:38:44.343+0800: 26.302: [DefNew: 34062K->141K(38144K), 0.0039292 secs] 57000K->23078K(122816K), 0.0040384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:44.855+0800: 26.814: [GC (Allocation Failure) 2020-10-27T01:38:44.855+0800: 26.814: [DefNew: 34061K->146K(38144K), 0.0041914 secs] 56998K->23083K(122816K), 0.0042823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:45.358+0800: 27.317: [GC (Allocation Failure) 2020-10-27T01:38:45.358+0800: 27.317: [DefNew: 34066K->114K(38144K), 0.0041953 secs] 57003K->23093K(122816K), 0.0042983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:45.889+0800: 27.847: [GC (Allocation Failure) 2020-10-27T01:38:45.889+0800: 27.847: [DefNew: 34034K->90K(38144K), 0.0036001 secs] 57013K->23084K(122816K), 0.0037216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:46.389+0800: 28.348: [GC (Allocation Failure) 2020-10-27T01:38:46.389+0800: 28.348: [DefNew: 34010K->71K(38144K), 0.0035364 secs] 57004K->23081K(122816K), 0.0036363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:46.886+0800: 28.845: [GC (Allocation Failure) 2020-10-27T01:38:46.886+0800: 28.845: [DefNew: 33991K->76K(38144K), 0.0033707 secs] 57001K->23089K(122816K), 0.0034564 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:47.365+0800: 29.327: [GC (Allocation Failure) 2020-10-27T01:38:47.365+0800: 29.327: [DefNew: 33996K->43K(38144K), 0.0028986 secs] 57009K->23081K(122816K), 0.0029941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:47.850+0800: 29.816: [GC (Allocation Failure) 2020-10-27T01:38:47.850+0800: 29.816: [DefNew: 33963K->58K(38144K), 0.0032485 secs] 57001K->23106K(122816K), 0.0033597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:48.352+0800: 30.310: [GC (Allocation Failure) 2020-10-27T01:38:48.352+0800: 30.310: [DefNew: 33978K->32K(38144K), 0.0029913 secs] 57026K->23081K(122816K), 0.0030960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:48.835+0800: 30.794: [GC (Allocation Failure) 2020-10-27T01:38:48.835+0800: 30.795: [DefNew: 33952K->62K(38144K), 0.0031731 secs] 57001K->23116K(122816K), 0.0032627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:49.323+0800: 31.286: [GC (Allocation Failure) 2020-10-27T01:38:49.323+0800: 31.286: [DefNew: 33982K->40K(38144K), 0.0020733 secs] 57036K->23093K(122816K), 0.0021697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:49.807+0800: 31.774: [GC (Allocation Failure) 2020-10-27T01:38:49.807+0800: 31.774: [DefNew: 33960K->25K(38144K), 0.0024764 secs] 57013K->23078K(122816K), 0.0025570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:50.301+0800: 32.261: [GC (Allocation Failure) 2020-10-27T01:38:50.301+0800: 32.261: [DefNew: 33945K->40K(38144K), 0.0031127 secs] 56998K->23094K(122816K), 0.0032020 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:50.820+0800: 32.779: [GC (Allocation Failure) 2020-10-27T01:38:50.820+0800: 32.779: [DefNew: 33952K->31K(38144K), 0.0031684 secs] 57006K->23084K(122816K), 0.0032862 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:51.337+0800: 33.296: [GC (Allocation Failure) 2020-10-27T01:38:51.337+0800: 33.296: [DefNew: 33951K->32K(38144K), 0.0029275 secs] 57004K->23086K(122816K), 0.0030180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:51.854+0800: 33.812: [GC (Allocation Failure) 2020-10-27T01:38:51.854+0800: 33.812: [DefNew: 33952K->28K(38144K), 0.0031465 secs] 57006K->23081K(122816K), 0.0032471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:52.365+0800: 34.324: [GC (Allocation Failure) 2020-10-27T01:38:52.365+0800: 34.324: [DefNew: 33948K->52K(38144K), 0.0032765 secs] 57001K->23106K(122816K), 0.0033877 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:52.866+0800: 34.825: [GC (Allocation Failure) 2020-10-27T01:38:52.866+0800: 34.825: [DefNew: 33972K->43K(38144K), 0.0029937 secs] 57026K->23098K(122816K), 0.0030886 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:53.380+0800: 35.338: [GC (Allocation Failure) 2020-10-27T01:38:53.380+0800: 35.338: [DefNew: 33963K->37K(38144K), 0.0029615 secs] 57018K->23091K(122816K), 0.0030607 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:53.880+0800: 35.839: [GC (Allocation Failure) 2020-10-27T01:38:53.880+0800: 35.839: [DefNew: 33957K->33K(38144K), 0.0030761 secs] 57011K->23087K(122816K), 0.0031821 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:54.397+0800: 36.355: [GC (Allocation Failure) 2020-10-27T01:38:54.397+0800: 36.355: [DefNew: 33953K->32K(38144K), 0.0030034 secs] 57007K->23087K(122816K), 0.0031050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:54.865+0800: 36.836: [GC (Allocation Failure) 2020-10-27T01:38:54.865+0800: 36.836: [DefNew: 33952K->25K(38144K), 0.0025140 secs] 57007K->23080K(122816K), 0.0026022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:55.370+0800: 37.329: [GC (Allocation Failure) 2020-10-27T01:38:55.370+0800: 37.329: [DefNew: 33945K->29K(38144K), 0.0032774 secs] 57000K->23083K(122816K), 0.0033892 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:55.874+0800: 37.840: [GC (Allocation Failure) 2020-10-27T01:38:55.874+0800: 37.840: [DefNew: 33949K->29K(38144K), 0.0031121 secs] 57003K->23084K(122816K), 0.0032126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:56.342+0800: 38.306: [GC (Allocation Failure) 2020-10-27T01:38:56.342+0800: 38.306: [DefNew: 33949K->39K(38144K), 0.0028554 secs] 57004K->23094K(122816K), 0.0029646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:56.842+0800: 38.810: [GC (Allocation Failure) 2020-10-27T01:38:56.842+0800: 38.810: [DefNew: 33959K->33K(38144K), 0.0034413 secs] 57014K->23087K(122816K), 0.0035547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:57.358+0800: 39.321: [GC (Allocation Failure) 2020-10-27T01:38:57.358+0800: 39.321: [DefNew: 33953K->29K(38144K), 0.0026726 secs] 57007K->23083K(122816K), 0.0027696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:57.842+0800: 39.808: [GC (Allocation Failure) 2020-10-27T01:38:57.842+0800: 39.808: [DefNew: 33949K->27K(38144K), 0.0030200 secs] 57003K->23082K(122816K), 0.0031150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:58.339+0800: 40.298: [GC (Allocation Failure) 2020-10-27T01:38:58.339+0800: 40.298: [DefNew: 33947K->43K(38144K), 0.0025631 secs] 57002K->23098K(122816K), 0.0026502 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:58.838+0800: 40.796: [GC (Allocation Failure) 2020-10-27T01:38:58.838+0800: 40.796: [DefNew: 33963K->29K(38144K), 0.0030774 secs] 57018K->23084K(122816K), 0.0031614 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:59.324+0800: 41.283: [GC (Allocation Failure) 2020-10-27T01:38:59.324+0800: 41.283: [DefNew: 33949K->32K(38144K), 0.0026493 secs] 57004K->23087K(122816K), 0.0027480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:38:59.824+0800: 41.783: [GC (Allocation Failure) 2020-10-27T01:38:59.824+0800: 41.783: [DefNew: 33952K->33K(38144K), 0.0030178 secs] 57007K->23088K(122816K), 0.0031180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:00.327+0800: 42.286: [GC (Allocation Failure) 2020-10-27T01:39:00.327+0800: 42.286: [DefNew: 33953K->52K(38144K), 0.0030380 secs] 57008K->23108K(122816K), 0.0031292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:00.840+0800: 42.800: [GC (Allocation Failure) 2020-10-27T01:39:00.840+0800: 42.800: [DefNew: 33972K->28K(38144K), 0.0027777 secs] 57028K->23084K(122816K), 0.0028751 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:01.304+0800: 43.277: [GC (Allocation Failure) 2020-10-27T01:39:01.304+0800: 43.277: [DefNew: 33948K->40K(38144K), 0.0025868 secs] 57004K->23097K(122816K), 0.0026886 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2020-10-27T01:39:01.804+0800: 43.772: [GC (Allocation Failure) 2020-10-27T01:39:01.804+0800: 43.773: [DefNew: 33960K->31K(38144K), 0.0034828 secs] 57017K->23088K(122816K), 0.0036045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:02.273+0800: 44.245: [GC (Allocation Failure) 2020-10-27T01:39:02.273+0800: 44.245: [DefNew: 33951K->39K(38144K), 0.0027791 secs] 57008K->23096K(122816K), 0.0028747 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2020-10-27T01:39:02.788+0800: 44.748: [GC (Allocation Failure) 2020-10-27T01:39:02.788+0800: 44.748: [DefNew: 33959K->29K(38144K), 0.0024332 secs] 57016K->23086K(122816K), 0.0025178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:03.272+0800: 45.245: [GC (Allocation Failure) 2020-10-27T01:39:03.272+0800: 45.245: [DefNew: 33949K->25K(38144K), 0.0027253 secs] 57006K->23082K(122816K), 0.0028396 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2020-10-27T01:39:03.757+0800: 45.717: [GC (Allocation Failure) 2020-10-27T01:39:03.757+0800: 45.717: [DefNew: 33945K->27K(38144K), 0.0019902 secs] 57002K->23084K(122816K), 0.0020825 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:04.241+0800: 46.200: [GC (Allocation Failure) 2020-10-27T01:39:04.241+0800: 46.200: [DefNew: 33947K->25K(38144K), 0.0026978 secs] 57004K->23082K(122816K), 0.0027903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:04.714+0800: 46.673: [GC (Allocation Failure) 2020-10-27T01:39:04.714+0800: 46.673: [DefNew: 33945K->51K(38144K), 0.0032807 secs] 57002K->23108K(122816K), 0.0033814 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:05.198+0800: 47.157: [GC (Allocation Failure) 2020-10-27T01:39:05.198+0800: 47.157: [DefNew: 33971K->39K(38144K), 0.0030837 secs] 57028K->23096K(122816K), 0.0031899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:05.741+0800: 47.700: [GC (Allocation Failure) 2020-10-27T01:39:05.741+0800: 47.700: [DefNew: 33959K->26K(38144K), 0.0030930 secs] 57016K->23083K(122816K), 0.0032079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:06.215+0800: 48.188: [GC (Allocation Failure) 2020-10-27T01:39:06.215+0800: 48.188: [DefNew: 33946K->27K(38144K), 0.0031614 secs] 57003K->23084K(122816K), 0.0032699 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2020-10-27T01:39:06.699+0800: 48.664: [GC (Allocation Failure) 2020-10-27T01:39:06.699+0800: 48.664: [DefNew: 33947K->27K(38144K), 0.0027890 secs] 57004K->23084K(122816K), 0.0028840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:07.183+0800: 49.147: [GC (Allocation Failure) 2020-10-27T01:39:07.183+0800: 49.147: [DefNew: 33947K->26K(38144K), 0.0028082 secs] 57004K->23084K(122816K), 0.0029162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:07.668+0800: 49.632: [GC (Allocation Failure) 2020-10-27T01:39:07.668+0800: 49.632: [DefNew: 33946K->26K(38144K), 0.0032797 secs] 57004K->23084K(122816K), 0.0033722 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:08.149+0800: 50.107: [GC (Allocation Failure) 2020-10-27T01:39:08.149+0800: 50.107: [DefNew: 33946K->26K(38144K), 0.0020113 secs] 57004K->23084K(122816K), 0.0020934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:08.652+0800: 50.611: [GC (Allocation Failure) 2020-10-27T01:39:08.652+0800: 50.611: [DefNew: 33946K->23K(38144K), 0.0029270 secs] 57004K->23080K(122816K), 0.0030445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:09.133+0800: 51.102: [GC (Allocation Failure) 2020-10-27T01:39:09.133+0800: 51.102: [DefNew: 33943K->30K(38144K), 0.0032058 secs] 57000K->23087K(122816K), 0.0033066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:09.617+0800: 51.587: [GC (Allocation Failure) 2020-10-27T01:39:09.617+0800: 51.587: [DefNew: 33950K->25K(38144K), 0.0028683 secs] 57007K->23082K(122816K), 0.0029847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:10.122+0800: 52.081: [GC (Allocation Failure) 2020-10-27T01:39:10.122+0800: 52.081: [DefNew: 33945K->25K(38144K), 0.0028536 secs] 57002K->23083K(122816K), 0.0029559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:10.600+0800: 52.559: [GC (Allocation Failure) 2020-10-27T01:39:10.600+0800: 52.559: [DefNew: 33945K->25K(38144K), 0.0025959 secs] 57003K->23083K(122816K), 0.0026796 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:11.103+0800: 53.068: [GC (Allocation Failure) 2020-10-27T01:39:11.103+0800: 53.068: [DefNew: 33945K->26K(38144K), 0.0028169 secs] 57003K->23084K(122816K), 0.0029163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:11.587+0800: 53.554: [GC (Allocation Failure) 2020-10-27T01:39:11.587+0800: 53.554: [DefNew: 33946K->26K(38144K), 0.0029545 secs] 57004K->23083K(122816K), 0.0030599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:12.076+0800: 54.035: [GC (Allocation Failure) 2020-10-27T01:39:12.076+0800: 54.035: [DefNew: 33946K->26K(38144K), 0.0032675 secs] 57003K->23084K(122816K), 0.0033585 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:12.575+0800: 54.534: [GC (Allocation Failure) 2020-10-27T01:39:12.575+0800: 54.534: [DefNew: 33946K->50K(38144K), 0.0031161 secs] 57004K->23108K(122816K), 0.0032214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:13.071+0800: 55.036: [GC (Allocation Failure) 2020-10-27T01:39:13.071+0800: 55.036: [DefNew: 33969K->38K(38144K), 0.0028257 secs] 57027K->23096K(122816K), 0.0029284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:13.540+0800: 55.511: [GC (Allocation Failure) 2020-10-27T01:39:13.540+0800: 55.511: [DefNew: 33958K->42K(38144K), 0.0031021 secs] 57016K->23100K(122816K), 0.0032037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-27T01:39:14.024+0800: 55.990: [GC (Allocation Failure) 2020-10-27T01:39:14.024+0800: 55.990: [DefNew: 33962K->36K(38144K), 0.0025975 secs] 57020K->23094K(122816K), 0.0027063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
